x,y
4.96981,5.4643
4.97673,5.47405
4.98361,5.48441
4.99043,5.49333
4.99721,5.50684
5.00395,5.51339
5.01064,5.51947
5.01728,5.53024
5.02388,5.53993
5.03044,5.54287
5.03695,5.55419
5.04343,5.56219
5.04986,5.56691
5.05625,5.57728
5.0626,5.57138
5.0689,5.5816
5.07517,5.59729
5.0814,5.60052
5.0876,5.61592
5.09375,5.62721
5.09987,5.6346
5.10595,5.64081
5.11199,5.64135
5.11799,5.64366
5.12396,5.65995
5.1299,5.65363
5.1358,5.65445
5.14166,5.66883
5.14749,5.6801
5.15329,5.67377
5.15906,5.68573
5.16479,5.6951
5.17048,5.69481
5.17615,5.70195
5.18178,5.72432
5.18739,5.73129
5.19296,5.73338
5.1985,5.7296
5.20401,5.72891
5.20949,5.73173
5.21494,5.74316
5.22036,5.76025
5.22575,5.75804
5.23111,5.77937
5.23644,5.78526
5.24175,5.78514
5.24702,5.79311
5.25227,5.78845
5.2575,5.78205
5.26269,5.79411
5.26786,5.78065
5.273,5.78934
5.27811,5.7967
5.2832,5.82201
5.28827,5.8295
5.2933,5.83315
5.29832,5.82321
5.3033,5.82925
5.30827,5.83674
5.31321,5.83672
5.31812,5.83726
5.32301,5.83967
5.32788,5.84103
5.33272,5.85786
5.33754,5.85791
5.34233,5.86805
5.34711,5.88155
5.35186,5.87384
5.35659,5.88418
5.36129,5.89752
5.36598,5.91656
5.37064,5.92705
5.37528,5.92575
5.3799,5.92854
5.3845,5.93092
5.38907,5.93718
5.39363,5.94209
5.39816,5.92375
5.40268,5.93978
5.40717,5.96419
5.41165,5.97023
5.4161,5.97173
5.42053,5.95492
5.42495,5.94905
5.42935,5.95007
5.43372,5.94263
5.43808,5.95511
5.44242,5.96259
5.44674,5.95893
5.45104,5.95259
5.45532,5.95631
5.45959,5.96345
5.46383,5.95699
5.46806,5.95646
5.47227,5.97457
5.47646,5.99151
5.48064,5.99397
5.4848,6.00772
5.48894,5.99376
5.49306,6.00266
5.49717,6.0006
5.50126,6.0019
5.50533,6.0084
5.50939,6.0133
5.51343,6.03596
5.51745,6.05834
5.52146,6.04182
5.52545,6.05335
5.52943,6.0638
5.53339,6.06967
5.53733,6.04555
5.54126,6.05008
5.54518,6.04751
5.54908,6.06154
5.55296,6.07109
5.55683,6.06655
5.56068,6.07224
5.56452,6.09008
5.56834,6.10572
5.57215,6.11153
5.57595,6.13283
5.57973,6.12381
5.5835,6.12583
5.58725,6.12796
5.59099,6.13911
5.59471,6.14142
5.59842,6.1441
5.60212,6.14802
5.6058,6.15298
5.60947,6.15967
5.61313,6.15194
5.61677,6.14126
5.6204,6.15154
5.62402,6.17924
5.62762,6.16917
5.63121,6.14623
5.63479,6.16699
5.63835,6.15674
5.64191,6.16242
5.64545,6.1697
5.64897,6.16362
5.65249,6.17198
5.65599,6.14462
5.65948,6.14301
5.66296,6.15724
5.66643,6.17966
5.66988,6.19035
5.67332,6.19657
5.67675,6.20215
5.68017,6.19959
5.68358,6.20358
5.68698,6.21933
5.69036,6.21582
5.69373,6.21186
5.69709,6.19432
5.70044,6.19848
5.70378,6.21984
5.70711,6.23847
5.71043,6.22109
5.71373,6.22565
5.71703,6.23969
5.72031,6.24071
5.72359,6.27041
5.72685,6.28852
5.7301,6.29605
5.73334,6.30035
5.73657,6.30288
5.73979,6.33379
5.743,6.31778
5.7462,6.31512
5.74939,6.30439
5.75257,6.31017
5.75574,6.2984
5.7589,6.32055
5.76205,6.33129
5.76519,6.31991
5.76832,6.30201
5.77144,6.30974
5.77455,6.31669
5.77765,6.31009
5.78074,6.32485
5.78383,6.34019
5.7869,6.34953
5.78996,6.34818
5.79301,6.35023
5.79606,6.34677
5.79909,6.35594
5.80212,6.35885
5.80513,6.35792
5.80814,6.33917
5.81114,6.34457
5.81413,6.35325
5.81711,6.3499
5.82008,6.36953
5.82305,6.36546
5.826,6.347
5.82895,6.34515
5.83188,6.3357
5.83481,6.32556
5.83773,6.33032
5.84064,6.35225
5.84354,6.34464
5.84644,6.36239
5.84932,6.34588
5.8522,6.34657
5.85507,6.35873
5.85793,6.35615
5.86079,6.35565
5.86363,6.36599
5.86647,6.36591
5.8693,6.37387
5.87212,6.40038
5.87493,6.41439
5.87774,6.40077
5.88053,6.4101
5.88332,6.40652
5.8861,6.41069
5.88888,6.42299
5.89164,6.41246
5.8944,6.41232
5.89715,6.41616
5.8999,6.4027
5.90263,6.41627
5.90536,6.40976
5.90808,6.40224
5.9108,6.40287
5.9135,6.4067
5.9162,6.4034
5.91889,6.42084
5.92158,6.4218
5.92426,6.42963
5.92693,6.43792
5.92959,6.44669
5.93225,6.44124
5.93489,6.42719
5.93754,6.41273
5.94017,6.44949
5.9428,6.45766
5.94542,6.46548
5.94803,6.48707
5.95064,6.4997
5.95324,6.48801
5.95584,6.52965
5.95842,6.53624
5.96101,6.52829
5.96358,6.51359
5.96615,6.5064
5.96871,6.4842
5.97126,6.50782
5.97381,6.50461
5.97635,6.51991
5.97889,6.54003
5.98141,6.53484
5.98394,6.5398
5.98645,6.53559
5.98896,6.54747
5.99146,6.54582
5.99396,6.53726
5.99645,6.53746
5.99894,6.53383
6.00141,6.53673
6.00389,6.52573
6.00635,6.51798
6.00881,6.53914
6.01127,6.5389
6.01372,6.5488
6.01616,6.56732
6.01859,6.55632
6.02102,6.57075
6.02345,6.57438
6.02587,6.5556
6.02828,6.56878
6.03069,6.55942
6.03309,6.55431
6.03548,6.54114
6.03787,6.5475
6.04025,6.51655
6.04263,6.51048
6.04501,6.50964
6.04737,6.50926
6.04973,6.5119
6.05209,6.48757
6.05444,6.48015
6.05678,6.52233
6.05912,6.50458
6.06146,6.52273
6.06379,6.51148
6.06611,6.50266
6.06843,6.50919
6.07074,6.49435
6.07304,6.51459
6.07535,6.52351
6.07764,6.50764
6.07993,6.52885
6.08222,6.52994
6.0845,6.54831
6.08677,6.55561
6.08904,6.58871
6.09131,6.5802
6.09357,6.56066
6.09582,6.54858
6.09807,6.54792
6.10032,6.55851
6.10256,6.56258
6.10479,6.5979
6.10702,6.61101
6.10925,6.60801
6.11147,6.62748
6.11368,6.62361
6.11589,6.61443
6.1181,6.61075
6.1203,6.62439
6.12249,6.62454
6.12468,6.63385
6.12687,6.61019
6.12905,6.63666
6.13123,6.64108
6.1334,6.61597
6.13556,6.64598
6.13773,6.64934
6.13988,6.63864
6.14204,6.63205
6.14419,6.6387
6.14633,6.66046
6.14847,6.66799
6.1506,6.66747
6.15273,6.67213
6.15486,6.64916
6.15698,6.67327
6.1591,6.65954
6.16121,6.64947
6.16331,6.66025
6.16542,6.64866
6.16752,6.65025
6.16961,6.64957
6.1717,6.63374
6.17379,6.63874
6.17587,6.62144
6.17794,6.6396
6.18002,6.63335
6.18208,6.64506
6.18415,6.65119
6.18621,6.67279
6.18826,6.67797
6.19032,6.69407
6.19236,6.69541
6.19441,6.70373
6.19644,6.69461
6.19848,6.68751
6.20051,6.68728
6.20254,6.68252
6.20456,6.67162
6.20658,6.68246
6.20859,6.687
6.2106,6.68463
6.21261,6.68222
