x,y
5900.38,6985.37
5918.88,6783.21
5937.4,7372.09
5955.93,7196.79
5974.48,7681.54
5993.05,8436.86
6011.64,8437.33
6030.24,8483.75
6048.86,8315.17
6067.5,11332.8
6086.15,11647.5
6104.82,9390.69
6123.51,8485.62
6142.21,8481.71
6160.94,8593.26
6179.67,8090.37
6198.43,7807.72
6217.2,7393.16
6235.99,7810.84
6254.79,8315.69
6273.61,7471.82
6292.45,8229.96
6311.31,7494.5
6330.18,7200.03
6349.07,7416.6
6367.97,8162.51
6386.9,7537.3
6405.83,7919.34
6424.79,7705.27
6443.76,8312.27
6462.75,9132.74
6481.75,9116.75
6500.77,6790.04
6519.81,8277.17
6538.87,7391.42
6557.94,8359.63
6577.02,8182.95
6596.13,8187.85
6615.25,8983.99
6634.38,10849.2
6653.53,8586.78
6672.7,8974.05
6691.89,10478.2
6711.09,8339.77
6730.31,7720.99
6749.54,6827.82
6768.79,7195.69
